cust_id,contact_type,duration,contact_num,p_days,p_outcome,y,date
55194,telephone,204,4,999,nonexistent,no,02/06/2008
57480,cellular,110,1,999,failure,no,05/11/2008
84999,telephone,307,4,999,nonexistent,no,18/05/2008
42735,cellular,309,1,999,nonexistent,no,20/06/2009
98973,cellular,95,1,999,failure,no,10/04/2009
16797,telephone,106,3,999,nonexistent,no,09/05/2008
19149,telephone,28,5,999,nonexistent,no,29/05/2009
78481,cellular,160,1,999,nonexistent,no,25/08/2008
28090,telephone,353,1,999,nonexistent,no,22/05/2008
70092,cellular,161,1,999,nonexistent,no,27/07/2008
8761,telephone,111,7,999,nonexistent,no,09/06/2008
68971,cellular,80,5,999,failure,no,02/11/2008
6778,telephone,252,1,999,nonexistent,no,06/05/2008
38852,cellular,11,5,999,nonexistent,no,15/05/2009
29055,cellular,271,3,999,nonexistent,no,18/08/2008
12660,telephone,315,1,999,nonexistent,no,11/05/2008
49911,telephone,195,2,999,nonexistent,no,18/05/2008
27111,cellular,165,1,999,nonexistent,yes,13/04/2009
78850,cellular,546,6,999,nonexistent,no,05/07/2008
63815,cellular,414,3,999,nonexistent,no,16/11/2008
17254,telephone,109,9,999,nonexistent,no,27/05/2008
43327,cellular,158,2,999,nonexistent,no,08/05/2009
30164,cellular,357,2,999,failure,no,01/10/2010
1282,cellular,145,1,999,nonexistent,no,03/08/2008
23267,telephone,117,2,999,nonexistent,no,02/06/2008
84975,cellular,187,1,999,nonexistent,yes,29/06/2009
18956,cellular,129,1,999,nonexistent,no,29/08/2009
44451,cellular,444,1,999,nonexistent,no,27/05/2009
74980,cellular,101,1,999,nonexistent,no,27/11/2009
74131,cellular,112,1,999,nonexistent,no,17/07/2008
7046,telephone,253,1,999,nonexistent,no,11/06/2008
4580,cellular,281,3,999,nonexistent,no,10/07/2008
21468,cellular,171,2,999,nonexistent,no,06/08/2008
28004,telephone,107,2,999,nonexistent,no,28/05/2008
33506,cellular,44,1,999,nonexistent,no,26/04/2009
81030,telephone,238,8,999,nonexistent,no,08/07/2008
50859,cellular,60,1,999,nonexistent,no,26/07/2008
49547,telephone,202,1,999,nonexistent,no,05/05/2008
18292,cellular,124,2,999,failure,no,25/05/2009
20276,telephone,420,1,999,nonexistent,no,22/05/2008
10660,cellular,321,1,999,nonexistent,no,27/08/2008
18318,cellular,990,1,999,nonexistent,yes,25/08/2008
7298,telephone,153,2,999,nonexistent,no,16/07/2008
47298,cellular,188,2,999,nonexistent,no,11/07/2008
35387,cellular,255,2,3,success,yes,09/06/2009
95105,telephone,77,2,999,nonexistent,no,17/07/2008
83116,telephone,114,7,999,nonexistent,no,29/06/2008
26897,cellular,208,3,999,failure,no,02/04/2010
70608,cellular,133,1,999,nonexistent,no,16/05/2009
24404,telephone,51,1,999,nonexistent,no,21/08/2008
64984,cellular,258,1,999,nonexistent,no,10/05/2009
7077,telephone,140,1,999,nonexistent,no,10/05/2008
37131,telephone,246,1,999,nonexistent,no,24/05/2008
54024,cellular,157,4,999,failure,no,17/05/2009
99347,cellular,116,3,999,nonexistent,no,08/08/2008
54256,cellular,303,2,3,success,yes,07/08/2010
20150,cellular,396,1,999,nonexistent,no,15/12/2009
6441,telephone,110,3,999,nonexistent,no,26/05/2008
57475,cellular,599,1,999,nonexistent,no,26/07/2008
36744,cellular,54,29,999,nonexistent,no,10/07/2008
70664,cellular,503,6,999,nonexistent,no,14/07/2008
30474,cellular,74,1,999,nonexistent,no,26/11/2008
71447,cellular,194,1,999,nonexistent,no,04/07/2008
33958,cellular,85,1,999,nonexistent,no,07/04/2009
48175,cellular,587,2,999,failure,yes,02/08/2009
59826,telephone,243,2,999,nonexistent,no,20/05/2008
25057,telephone,275,4,999,nonexistent,no,15/05/2008
89294,cellular,243,1,999,nonexistent,no,20/08/2008
34121,telephone,270,1,999,nonexistent,no,09/05/2008
14659,cellular,126,2,999,failure,no,06/05/2009
35474,cellular,187,1,999,nonexistent,no,04/05/2009
81187,telephone,968,1,999,nonexistent,no,20/06/2008
74399,telephone,121,3,999,nonexistent,no,04/06/2008
11950,cellular,272,2,6,success,yes,05/05/2010
11787,telephone,300,3,999,nonexistent,no,14/05/2008
57459,cellular,355,2,999,nonexistent,yes,15/07/2010
92668,telephone,567,1,999,nonexistent,no,27/06/2008
18968,cellular,489,2,4,success,no,20/08/2009
14547,telephone,295,3,999,nonexistent,no,02/06/2009
19126,cellular,798,2,999,nonexistent,no,27/05/2009
41339,telephone,82,4,999,nonexistent,no,11/06/2008
41669,telephone,210,1,999,nonexistent,no,13/05/2008
12951,cellular,140,3,999,nonexistent,no,12/11/2008
36844,cellular,517,2,999,failure,no,15/11/2008
9485,telephone,350,5,999,nonexistent,no,12/05/2008
97450,telephone,115,1,999,nonexistent,no,18/05/2008
9829,cellular,500,5,999,nonexistent,no,04/07/2008
55876,cellular,490,3,999,failure,no,15/09/2010
84674,telephone,390,3,999,nonexistent,no,04/05/2009
81957,telephone,185,1,999,nonexistent,no,16/06/2008
73794,telephone,88,2,999,nonexistent,no,17/06/2008
35555,cellular,249,3,999,nonexistent,no,17/07/2008
58105,cellular,158,3,999,failure,no,05/11/2008
87500,telephone,96,4,999,nonexistent,no,27/05/2008
21163,cellular,41,2,999,nonexistent,no,29/07/2008
81451,cellular,81,7,999,nonexistent,no,01/08/2008
33220,cellular,85,1,999,nonexistent,no,26/08/2008
32465,cellular,1203,2,999,failure,yes,09/04/2009
71524,cellular,173,1,999,nonexistent,no,03/11/2008
35376,cellular,59,2,999,failure,no,06/04/2009
21368,cellular,708,1,999,nonexistent,no,20/11/2008
41297,cellular,175,1,6,success,yes,29/09/2010
99420,telephone,1049,6,999,nonexistent,yes,11/06/2008
86512,cellular,225,7,999,nonexistent,no,15/07/2008
98252,telephone,144,10,999,nonexistent,no,24/06/2008
86958,telephone,235,1,999,nonexistent,no,04/05/2008
92999,telephone,268,1,999,nonexistent,no,22/06/2008
55732,telephone,129,2,999,nonexistent,no,08/05/2008
2819,cellular,296,1,999,nonexistent,no,16/04/2009
31064,cellular,76,2,999,nonexistent,no,01/10/2009
62874,cellular,88,1,999,nonexistent,no,20/08/2008
82485,cellular,78,1,999,nonexistent,no,03/08/2008
62753,cellular,396,3,999,nonexistent,yes,13/05/2009
49438,cellular,139,2,999,nonexistent,no,16/07/2008
87399,cellular,701,1,5,success,yes,13/04/2009
72315,cellular,1389,7,999,nonexistent,no,17/07/2008
53448,telephone,111,3,999,nonexistent,no,16/06/2008
58020,cellular,252,4,999,nonexistent,yes,04/08/2009
48132,telephone,611,2,999,nonexistent,no,28/05/2008
52319,cellular,176,1,999,nonexistent,no,02/08/2008
95916,cellular,285,1,999,nonexistent,no,27/07/2008
76088,cellular,185,2,999,nonexistent,no,29/05/2009
36456,cellular,80,1,999,nonexistent,no,27/11/2008
95532,telephone,282,4,999,nonexistent,no,15/06/2008
51047,cellular,80,7,999,nonexistent,no,06/08/2008
73254,cellular,115,2,999,failure,no,16/04/2010
51848,cellular,73,1,999,nonexistent,no,05/10/2009
88043,cellular,231,1,999,nonexistent,no,27/11/2008
14168,telephone,394,2,999,nonexistent,no,23/05/2008
38905,telephone,152,5,999,nonexistent,no,25/05/2008
48668,cellular,392,3,999,nonexistent,no,21/08/2008
21933,cellular,473,3,999,nonexistent,yes,06/05/2009
6301,cellular,101,1,999,nonexistent,no,23/06/2009
57543,cellular,119,1,999,nonexistent,no,18/05/2009
94489,cellular,168,1,999,nonexistent,no,17/08/2008
2184,cellular,221,4,999,nonexistent,no,28/05/2009
27718,cellular,179,1,999,nonexistent,yes,21/04/2009
10829,cellular,98,2,999,nonexistent,no,13/05/2009
30440,cellular,446,1,999,nonexistent,yes,26/07/2009
45870,telephone,164,2,999,nonexistent,no,24/05/2008
17211,cellular,329,1,999,nonexistent,no,12/05/2009
76016,cellular,653,1,999,nonexistent,yes,06/05/2009
58057,cellular,209,1,999,nonexistent,no,08/07/2008
55111,cellular,104,4,999,failure,no,28/11/2008
89243,cellular,564,1,999,nonexistent,yes,26/11/2008
36168,cellular,682,10,999,nonexistent,no,02/07/2008
69178,cellular,39,1,999,nonexistent,no,22/08/2008
96183,cellular,8,8,999,nonexistent,no,10/05/2009
85125,cellular,1134,5,999,nonexistent,yes,15/07/2008
15779,cellular,70,1,999,nonexistent,no,05/07/2008
28531,cellular,689,1,999,nonexistent,yes,08/05/2009
1529,telephone,19,1,999,nonexistent,no,06/10/2008
23398,cellular,36,19,999,nonexistent,no,24/08/2008
52083,cellular,318,1,999,nonexistent,no,10/05/2009
15824,telephone,374,5,999,nonexistent,no,18/05/2008
42967,telephone,180,2,999,nonexistent,no,10/05/2008
27136,cellular,110,3,999,nonexistent,no,16/08/2008
19145,cellular,91,2,999,failure,no,15/04/2009
95765,cellular,147,1,999,nonexistent,no,30/07/2008
65000,telephone,188,1,999,nonexistent,no,03/06/2008
90973,telephone,360,2,999,nonexistent,no,26/05/2009
14637,cellular,252,1,999,nonexistent,yes,22/07/2009
6653,telephone,1084,1,999,nonexistent,no,07/06/2008
98239,cellular,690,1,999,nonexistent,yes,24/05/2009
89579,cellular,443,1,999,failure,no,29/05/2009
75286,cellular,152,2,999,nonexistent,no,06/04/2009
29840,cellular,68,2,999,nonexistent,no,17/08/2008
18677,telephone,256,5,999,nonexistent,no,16/05/2008
55569,telephone,1030,1,999,nonexistent,yes,19/05/2008
79964,cellular,190,2,999,nonexistent,no,25/05/2009
68897,cellular,68,1,999,nonexistent,no,08/11/2008
17518,cellular,623,1,999,failure,no,10/11/2008
27536,cellular,438,1,999,nonexistent,no,01/04/2009
35193,cellular,92,1,999,nonexistent,no,17/07/2008
79382,cellular,570,2,999,nonexistent,no,08/07/2008
71623,cellular,483,2,999,nonexistent,no,28/07/2008
10573,telephone,171,10,999,nonexistent,no,24/05/2008
40064,telephone,814,2,999,nonexistent,yes,30/05/2008
67234,telephone,211,4,999,nonexistent,no,14/05/2008
79232,telephone,360,2,999,nonexistent,no,24/06/2008
60180,cellular,333,8,999,nonexistent,no,23/07/2008
81518,telephone,81,4,999,nonexistent,no,06/05/2008
17147,telephone,291,2,999,nonexistent,no,23/05/2008
99410,cellular,1067,2,999,nonexistent,no,28/11/2008
63210,cellular,265,2,3,success,yes,14/05/2009
75658,telephone,486,1,999,nonexistent,yes,07/11/2008
67055,cellular,328,2,999,nonexistent,no,11/07/2008
70977,telephone,304,2,999,nonexistent,no,09/05/2008
71746,cellular,324,3,3,success,yes,17/06/2009
8994,cellular,139,1,999,nonexistent,no,27/04/2009
57393,cellular,223,1,999,nonexistent,no,25/08/2008
96914,telephone,326,3,999,failure,no,20/05/2009
3504,cellular,266,3,999,nonexistent,no,24/07/2008
52245,cellular,41,3,999,nonexistent,no,24/04/2009
94882,telephone,362,1,999,nonexistent,no,30/05/2008
12389,telephone,174,1,999,nonexistent,no,14/05/2010
69968,telephone,882,1,999,nonexistent,yes,16/06/2008
96407,telephone,324,2,999,nonexistent,no,10/05/2008
74129,telephone,265,1,999,nonexistent,no,04/05/2008
10513,telephone,75,3,999,nonexistent,no,28/06/2008
77321,telephone,158,2,999,nonexistent,no,03/05/2008
35225,telephone,163,1,999,nonexistent,no,01/06/2008
64081,telephone,167,3,999,nonexistent,no,28/05/2008
77486,telephone,1054,2,999,nonexistent,no,08/05/2008
48957,cellular,234,1,999,failure,no,10/05/2009
79457,cellular,125,1,999,nonexistent,no,06/07/2008
60525,telephone,172,1,999,nonexistent,no,22/05/2008
33377,cellular,67,1,999,nonexistent,no,16/08/2008
45377,cellular,163,2,999,nonexistent,no,20/08/2008
64557,cellular,199,1,999,nonexistent,no,25/11/2008
23028,cellular,245,1,999,nonexistent,no,07/08/2008
10579,cellular,149,2,999,nonexistent,no,23/08/2008
21107,cellular,63,4,999,nonexistent,no,13/08/2008
80910,telephone,407,1,999,nonexistent,no,25/05/2008
96327,cellular,600,4,999,nonexistent,no,19/05/2009
97408,telephone,147,5,999,nonexistent,no,29/05/2008
70423,telephone,131,1,999,nonexistent,no,19/05/2008
21970,telephone,114,1,999,nonexistent,no,24/06/2008
5528,telephone,809,3,999,nonexistent,no,17/05/2008
53222,cellular,115,5,999,nonexistent,no,22/08/2008
40537,telephone,331,5,999,nonexistent,yes,04/05/2009
22304,telephone,117,2,999,nonexistent,no,15/05/2008
30750,cellular,64,1,999,nonexistent,no,01/08/2008
57203,telephone,110,1,999,nonexistent,no,30/05/2008
12144,cellular,65,1,999,failure,no,15/08/2009
78081,cellular,169,5,999,nonexistent,no,15/07/2008
82008,cellular,196,2,999,nonexistent,no,04/05/2009
56481,telephone,299,1,999,nonexistent,no,30/06/2008
82062,cellular,151,1,999,nonexistent,no,16/07/2008
6143,telephone,12,1,999,nonexistent,no,04/06/2010
32423,telephone,130,1,999,nonexistent,no,17/05/2008
41615,cellular,315,3,999,nonexistent,no,21/07/2008
25588,telephone,14,16,999,nonexistent,no,10/05/2008
57631,cellular,503,1,999,nonexistent,no,26/05/2009
3475,cellular,78,4,999,nonexistent,no,16/08/2008
90697,telephone,432,1,999,nonexistent,no,05/05/2008
72489,cellular,290,1,999,nonexistent,no,01/05/2009
30962,telephone,149,1,999,nonexistent,no,26/06/2008
84625,telephone,372,14,999,nonexistent,no,29/05/2008
50998,telephone,317,1,999,nonexistent,no,18/05/2008
85931,cellular,151,2,999,nonexistent,no,22/07/2008
89016,cellular,18,1,999,failure,no,02/05/2009
78321,telephone,53,3,999,nonexistent,no,17/05/2008
95213,telephone,223,1,999,nonexistent,no,28/06/2008
13790,cellular,541,2,999,failure,no,04/04/2009
71093,cellular,208,1,999,nonexistent,no,19/06/2009
63646,cellular,704,1,999,failure,yes,08/05/2009
44160,cellular,122,1,999,nonexistent,no,08/07/2008
49987,telephone,99,6,999,nonexistent,no,09/06/2008
85429,telephone,119,1,999,nonexistent,no,22/04/2009
56930,telephone,33,2,999,nonexistent,no,23/07/2008
8861,telephone,249,1,999,nonexistent,no,20/05/2008
96817,telephone,29,16,999,nonexistent,no,20/05/2008
63888,telephone,70,6,999,nonexistent,no,04/05/2008
8431,cellular,161,1,999,nonexistent,no,11/05/2009
28689,cellular,207,2,999,nonexistent,no,03/04/2009
78745,telephone,174,3,999,nonexistent,no,28/05/2008
94872,cellular,378,3,999,nonexistent,no,23/08/2008
69115,cellular,224,1,999,nonexistent,no,09/11/2008
93863,telephone,105,1,999,nonexistent,no,01/07/2008
11263,cellular,88,1,999,failure,no,09/04/2009
87182,telephone,137,2,999,nonexistent,no,19/06/2008
51258,cellular,467,1,999,nonexistent,yes,02/11/2008
90054,cellular,191,2,999,failure,no,27/09/2010
34942,cellular,149,1,3,success,yes,28/06/2009
39378,telephone,45,1,999,nonexistent,no,12/07/2008
77723,telephone,210,3,999,nonexistent,no,19/05/2009
24094,cellular,148,2,999,nonexistent,no,03/11/2008
36503,telephone,443,1,999,nonexistent,no,19/06/2008
20340,cellular,1480,3,999,nonexistent,yes,15/11/2008
71304,telephone,87,1,999,nonexistent,no,08/05/2008
28348,telephone,105,2,999,nonexistent,no,03/07/2008
19889,cellular,119,3,999,nonexistent,no,06/08/2008
64760,cellular,198,1,999,nonexistent,no,12/08/2008
20178,cellular,238,1,999,nonexistent,no,10/11/2008
2098,cellular,503,1,999,nonexistent,no,27/08/2008
92355,cellular,192,3,999,nonexistent,no,14/07/2008
41606,cellular,99,2,999,nonexistent,no,06/08/2008
26855,cellular,49,1,999,nonexistent,no,06/11/2008
28630,cellular,150,3,999,failure,no,13/05/2009
82512,telephone,209,1,999,nonexistent,no,07/10/2010
15241,cellular,277,2,999,nonexistent,no,08/08/2008
77663,cellular,410,1,999,nonexistent,yes,18/05/2010
72807,cellular,550,1,999,nonexistent,no,29/11/2008
49355,telephone,392,1,999,nonexistent,no,15/05/2008
99048,cellular,63,2,999,nonexistent,no,14/07/2008
36249,telephone,178,1,999,nonexistent,no,12/07/2008
94008,cellular,80,4,999,nonexistent,no,07/08/2008
57164,cellular,155,2,999,nonexistent,no,29/07/2008
32029,cellular,108,1,999,nonexistent,no,28/11/2008
80022,telephone,137,5,999,nonexistent,no,07/05/2009
90816,cellular,271,1,999,failure,no,12/05/2009
14600,telephone,106,1,999,nonexistent,no,12/07/2008
17640,cellular,642,3,999,nonexistent,no,18/08/2008
72661,cellular,860,1,999,nonexistent,yes,01/04/2009
33492,cellular,292,2,999,nonexistent,yes,25/03/2010
81178,cellular,109,1,999,failure,no,16/05/2009
5434,telephone,19,3,999,nonexistent,no,15/06/2008
9088,telephone,137,2,999,nonexistent,no,27/05/2008
36845,telephone,160,3,999,nonexistent,no,03/05/2008
52368,cellular,53,1,999,nonexistent,no,10/07/2008
9609,telephone,127,1,999,nonexistent,no,23/06/2008
88549,cellular,112,1,999,nonexistent,no,15/07/2008
86362,cellular,367,1,999,nonexistent,yes,30/07/2010
52808,cellular,68,2,999,nonexistent,no,28/08/2008
47872,telephone,850,6,999,nonexistent,no,04/05/2008
97547,cellular,439,1,999,nonexistent,no,04/06/2009
88489,cellular,147,2,999,nonexistent,no,19/08/2008
19471,cellular,829,1,999,failure,yes,05/05/2009
88258,telephone,164,2,999,nonexistent,no,17/05/2008
90674,cellular,58,1,999,nonexistent,no,04/08/2008
55715,cellular,1001,3,999,nonexistent,yes,19/07/2008
4557,cellular,252,5,999,nonexistent,no,24/04/2009
4112,cellular,490,2,999,nonexistent,no,30/05/2009
35689,cellular,300,1,999,nonexistent,yes,28/05/2009
58242,telephone,122,1,999,nonexistent,no,27/05/2008
54725,telephone,118,1,999,nonexistent,no,01/06/2008
30288,telephone,73,7,999,nonexistent,no,03/05/2008
66619,telephone,95,3,999,nonexistent,no,14/05/2009
5049,cellular,138,3,999,nonexistent,no,20/04/2009
35592,telephone,248,3,999,nonexistent,no,19/05/2008
3673,telephone,414,1,999,nonexistent,no,12/06/2008
16167,cellular,145,1,999,nonexistent,yes,12/04/2009
6305,cellular,202,2,999,nonexistent,no,06/07/2008
46266,cellular,69,1,999,nonexistent,no,20/08/2008
42142,cellular,247,1,999,nonexistent,no,10/04/2009
76994,cellular,42,1,999,nonexistent,no,06/11/2008
44450,cellular,83,2,12,failure,no,06/10/2010
19855,cellular,111,2,999,nonexistent,no,14/08/2008
61901,cellular,185,3,999,failure,no,23/04/2009
53656,telephone,143,1,999,nonexistent,no,19/05/2008
6696,cellular,221,1,999,nonexistent,no,14/11/2008
51902,telephone,700,3,999,nonexistent,no,22/05/2008
93635,telephone,49,3,999,nonexistent,no,10/05/2009
19950,telephone,929,3,999,nonexistent,yes,04/05/2008
40191,cellular,168,1,999,nonexistent,no,03/08/2008
67130,cellular,661,1,999,nonexistent,no,08/11/2008
7287,cellular,313,3,999,nonexistent,yes,18/10/2009
76961,cellular,116,6,999,nonexistent,no,22/07/2008
99336,telephone,111,1,999,nonexistent,no,02/05/2008
9228,cellular,105,1,999,nonexistent,no,18/08/2008
76139,telephone,260,1,999,nonexistent,no,06/05/2008
12802,telephone,150,2,999,nonexistent,no,15/06/2008
41300,cellular,120,1,999,nonexistent,no,11/11/2008
97541,telephone,1567,2,999,nonexistent,no,07/06/2008
66330,cellular,242,2,999,nonexistent,no,07/05/2009
92280,cellular,481,1,999,nonexistent,no,10/07/2008
26920,cellular,188,4,999,failure,no,05/05/2009
33206,cellular,73,1,999,nonexistent,no,18/08/2008
13419,cellular,633,2,999,nonexistent,no,27/11/2008
68083,cellular,223,2,999,nonexistent,no,18/04/2009
17225,telephone,233,4,999,failure,no,08/11/2008
29325,cellular,89,1,999,nonexistent,no,13/11/2008
50233,cellular,51,2,999,nonexistent,no,23/07/2008
62596,cellular,843,1,999,nonexistent,yes,22/11/2010
48240,telephone,240,2,999,nonexistent,no,30/11/2008
9161,cellular,963,2,999,nonexistent,yes,08/07/2008
69060,cellular,148,1,999,nonexistent,no,30/04/2009
70489,telephone,272,1,999,nonexistent,no,30/05/2008
15692,telephone,408,5,999,nonexistent,no,06/06/2008
25048,telephone,580,3,999,nonexistent,no,29/06/2008
71726,cellular,70,1,999,nonexistent,no,02/08/2008
39444,cellular,82,4,999,nonexistent,no,23/08/2008
45187,telephone,367,1,999,nonexistent,no,27/06/2008
36840,telephone,404,5,999,nonexistent,no,03/05/2008
17249,cellular,96,1,999,nonexistent,no,04/08/2008
80841,cellular,107,2,999,nonexistent,no,03/05/2009
8128,cellular,514,1,999,nonexistent,no,26/11/2008
5130,cellular,400,1,999,nonexistent,no,15/11/2008
94504,cellular,345,1,999,nonexistent,no,12/05/2009
77589,cellular,126,4,999,nonexistent,no,28/07/2008
57681,cellular,201,3,999,nonexistent,no,08/04/2009
14431,cellular,459,1,999,nonexistent,no,02/07/2008
65962,cellular,63,1,999,nonexistent,no,27/11/2008
26806,telephone,207,1,999,nonexistent,no,04/05/2008
85304,telephone,444,1,999,nonexistent,no,30/05/2009
78293,cellular,97,2,999,failure,no,25/11/2008
45656,telephone,747,3,999,nonexistent,no,20/05/2008
94340,cellular,207,4,999,nonexistent,no,03/08/2008
87218,cellular,127,1,6,success,no,30/11/2010
82931,cellular,77,1,999,failure,no,20/05/2009
39186,cellular,140,1,999,nonexistent,no,23/11/2008
27300,cellular,358,1,999,nonexistent,yes,25/08/2009
37309,telephone,497,2,999,nonexistent,no,10/05/2008
63778,cellular,203,2,999,failure,no,04/04/2009
96018,telephone,378,1,999,nonexistent,no,27/05/2008
96902,cellular,109,1,999,nonexistent,no,23/08/2008
87004,cellular,200,2,999,nonexistent,no,09/05/2009
27582,cellular,439,3,999,nonexistent,no,05/07/2008
7597,cellular,489,3,999,nonexistent,no,25/07/2008
59591,cellular,116,1,999,nonexistent,no,20/11/2008
47525,cellular,328,2,999,failure,no,16/11/2008
33721,telephone,106,2,999,nonexistent,no,18/06/2008
66551,telephone,226,2,999,nonexistent,no,10/05/2008
57440,telephone,150,2,999,nonexistent,no,21/07/2008
55651,telephone,177,2,999,nonexistent,no,20/11/2008
1483,cellular,127,3,999,nonexistent,no,21/08/2008
70713,cellular,205,1,999,nonexistent,no,05/07/2008
9793,cellular,1689,2,999,nonexistent,yes,29/07/2008
24585,telephone,291,2,999,nonexistent,no,18/05/2008
14089,telephone,110,17,999,nonexistent,no,22/06/2008
7198,telephone,29,1,999,nonexistent,no,04/05/2009
78966,telephone,212,3,999,nonexistent,no,01/05/2008
39488,cellular,239,1,999,nonexistent,no,24/08/2008
26321,cellular,182,2,999,nonexistent,no,02/05/2009
11339,telephone,48,1,999,nonexistent,no,29/11/2008
24852,cellular,60,1,999,failure,no,03/11/2008
57714,cellular,337,4,999,nonexistent,no,06/05/2009
93452,cellular,179,1,999,nonexistent,no,22/05/2009
2852,cellular,214,3,999,nonexistent,no,24/07/2008
22707,cellular,269,5,3,success,no,14/05/2010
66090,cellular,146,4,999,nonexistent,no,30/08/2008
55505,cellular,83,1,3,success,yes,18/09/2009
83552,telephone,112,2,999,nonexistent,no,13/05/2008
9934,cellular,730,1,999,failure,yes,08/09/2009
75130,cellular,91,3,999,nonexistent,no,01/05/2009
83170,cellular,170,1,999,failure,yes,11/09/2009
974,telephone,233,3,999,nonexistent,no,08/05/2008
46126,telephone,521,11,999,nonexistent,no,04/06/2008
33403,cellular,42,2,999,nonexistent,no,18/07/2008
69234,telephone,272,1,999,nonexistent,no,13/06/2008
72500,cellular,114,6,999,nonexistent,no,23/08/2008
56021,telephone,108,2,999,nonexistent,no,12/05/2008
50568,telephone,103,2,999,nonexistent,no,13/06/2008
75795,cellular,54,3,999,nonexistent,no,06/08/2008
66284,telephone,125,2,999,failure,no,25/05/2009
59164,cellular,187,1,999,nonexistent,no,22/07/2008
63776,telephone,559,1,999,nonexistent,no,03/06/2008
67344,cellular,67,5,999,nonexistent,no,02/11/2008
86075,cellular,112,2,999,nonexistent,no,15/11/2008
74407,cellular,230,1,999,nonexistent,no,10/08/2008
23197,cellular,98,3,999,nonexistent,no,19/04/2009
25530,cellular,90,1,999,nonexistent,no,19/07/2008
33986,telephone,406,2,999,nonexistent,no,07/06/2008
45211,telephone,180,6,999,nonexistent,no,27/06/2008
83536,telephone,125,1,999,nonexistent,no,03/06/2008
81249,cellular,253,1,999,failure,no,05/11/2008
41295,telephone,377,1,999,nonexistent,no,02/05/2008
31560,cellular,103,1,999,nonexistent,no,13/05/2009
75193,cellular,174,1,999,nonexistent,no,03/08/2008
56538,cellular,124,2,999,nonexistent,no,20/11/2008
70936,cellular,66,1,999,nonexistent,no,17/08/2008
42358,telephone,104,1,999,nonexistent,no,06/05/2008
30599,cellular,160,1,999,nonexistent,no,17/05/2009
89268,telephone,323,1,999,nonexistent,no,04/05/2008
83728,cellular,94,10,999,nonexistent,no,30/08/2008
90321,cellular,107,4,2,success,no,15/08/2009
76645,telephone,134,4,999,nonexistent,no,01/05/2008
72698,cellular,312,2,999,nonexistent,no,04/07/2008
30655,cellular,207,1,999,nonexistent,yes,07/06/2009
73931,cellular,496,3,999,nonexistent,no,27/04/2009
41348,cellular,322,1,999,nonexistent,no,05/08/2008
23413,telephone,108,1,999,nonexistent,no,29/05/2009
99831,cellular,75,8,999,nonexistent,no,05/07/2008
75531,cellular,201,2,999,nonexistent,no,16/08/2008
53874,cellular,69,1,999,nonexistent,no,06/07/2008
99010,telephone,186,1,999,nonexistent,no,28/05/2008
22592,cellular,79,1,999,failure,no,09/10/2009
63836,cellular,79,2,3,success,no,14/08/2009
15304,telephone,138,2,999,nonexistent,no,08/06/2008
99633,telephone,541,1,999,failure,no,10/10/2010
20308,telephone,56,1,999,nonexistent,no,11/06/2008
63335,telephone,292,2,999,nonexistent,no,03/06/2008
37369,cellular,272,3,999,nonexistent,no,30/03/2010
45898,cellular,290,1,999,nonexistent,no,30/05/2009
12968,telephone,106,1,999,nonexistent,no,03/05/2008
15364,cellular,210,2,999,failure,no,18/05/2009
57774,cellular,124,3,999,nonexistent,no,13/08/2008
84687,cellular,89,2,999,nonexistent,no,21/08/2008
2615,cellular,2420,3,999,nonexistent,yes,21/11/2008
90631,cellular,256,2,6,success,no,28/07/2010
40942,cellular,26,9,999,nonexistent,no,03/08/2008
92101,telephone,93,11,999,nonexistent,no,12/05/2008
11956,cellular,361,2,999,nonexistent,no,18/05/2009
68824,cellular,131,2,999,nonexistent,no,07/11/2008
57953,telephone,177,1,999,nonexistent,no,17/05/2008
31973,cellular,82,1,999,failure,no,15/11/2008
42406,telephone,197,2,999,nonexistent,no,10/05/2008
14779,telephone,151,5,999,nonexistent,no,19/05/2008
55317,cellular,309,3,999,nonexistent,no,08/05/2009
29574,cellular,83,4,999,nonexistent,no,30/07/2008
30424,cellular,141,2,999,nonexistent,no,23/04/2009
55614,cellular,278,3,999,nonexistent,no,17/04/2009
90524,cellular,231,3,999,nonexistent,no,02/04/2009
16067,telephone,196,1,999,nonexistent,no,04/05/2008
74626,telephone,64,1,999,nonexistent,no,20/05/2008
40348,telephone,291,3,999,nonexistent,no,04/11/2008
40257,cellular,130,1,999,nonexistent,no,12/06/2009
57295,cellular,248,1,999,failure,no,16/06/2009
58639,telephone,254,3,999,nonexistent,no,16/05/2008
47836,telephone,180,1,999,nonexistent,no,15/05/2008
10976,cellular,56,2,999,nonexistent,no,30/07/2008
70989,cellular,311,3,999,failure,no,17/11/2008
76,telephone,89,5,999,nonexistent,no,04/07/2008
27684,cellular,902,2,999,nonexistent,no,04/04/2009
90325,telephone,236,1,999,nonexistent,no,17/06/2008
88856,cellular,242,1,999,nonexistent,no,09/11/2008
11951,cellular,654,2,999,failure,yes,25/05/2009
27432,telephone,7,1,999,nonexistent,no,26/10/2010
40267,cellular,242,5,999,nonexistent,no,11/08/2008
12744,cellular,99,1,999,nonexistent,no,06/08/2008
57052,telephone,70,1,999,nonexistent,no,02/05/2008
74319,cellular,164,1,999,nonexistent,no,20/07/2008
23414,telephone,342,1,999,nonexistent,no,06/05/2008
